Date,Open,High,Low,Close,Adj Close,Volume,PnL,% Change
9/7/2015,745.210022,745.390015,722.630005,723.929993,723.929993,750655600,Loss,2.85557472
9/8/2015,719.02002,728.780029,715.710022,726.630005,726.630005,1156435600,Profit,1.058382908
9/9/2015,734.030029,738.25,727.780029,732.22998,732.22998,1442088400,Loss,0.245228251
9/10/2015,723.380005,731.48999,718.659973,731.48999,731.48999,1021644000,Profit,1.121123745
9/11/2015,736.659973,740.609985,735.48999,736.359985,736.359985,812126200,Loss,0.040722723
9/14/2015,740.900024,743.369995,737.590027,743.369995,743.369995,626388200,Profit,0.333374399
9/15/2015,738.900024,739.679993,730.840027,732.619995,732.619995,643791500,Loss,0.849915929
9/16/2015,735.950012,737.76001,727.830017,728.940002,728.940002,768254000,Loss,0.952511704
9/17/2015,732.400024,741.700012,731.140015,740.969971,740.969971,978554200,Profit,1.17011834
9/18/2015,742.169983,747.030029,734.390015,740.380005,740.380005,1317798000,Loss,0.241181675
9/21/2015,733.219971,739.289978,731.27002,737.190002,737.190002,554492000,Profit,0.541451564
9/22/2015,738.349976,739.98999,728.340027,729.919983,729.919983,867735500,Loss,1.141734039
9/23/2015,720.890015,720.940002,706.849976,707.859985,707.859985,923571200,Loss,1.80749209
9/25/2015,709.47998,709.52002,696.109985,699.369995,699.369995,1097523900,Loss,1.424985241
9/28/2015,696.429993,696.869995,680.299988,680.299988,680.299988,926042300,Loss,2.316098554
9/29/2015,667.52002,696.710022,660.809998,696.710022,696.710022,1060657100,Profit,4.372902853
9/30/2015,699.539978,707.320007,694.02002,704.97998,704.97998,1107794700,Profit,0.777654197
10/1/2015,706.900024,716.679993,705.659973,711.77002,711.77002,942353200,Profit,0.688922879
10/2/2015,708.97998,712.75,701.320007,701.320007,701.320007,692915400,Loss,1.080421622
10/5/2015,710.409973,735.080017,709.799988,733.700012,733.700012,1231198700,Profit,3.278394151
10/6/2015,743.330017,762.809998,743.330017,759.309998,759.309998,1850039700,Profit,2.14978282
10/7/2015,762.659973,768.25,751.159973,767.080017,767.080017,1476031300,Profit,0.57955631
10/8/2015,770.909973,777.719971,767.469971,768.549988,768.549988,1089294800,Loss,0.306129779
10/9/2015,780.609985,795.22998,780.609985,788.950012,788.950012,1646385200,Profit,1.068398709
10/12/2015,790.880005,799.320007,790.650024,796.869995,796.869995,1155065000,Profit,0.75738291
10/13/2015,794.609985,794.669983,763.119995,763.119995,763.119995,1234520200,Loss,3.962949195
10/15/2015,770.849976,780.090027,770.070007,770.070007,770.070007,884311600,Loss,0.101182983
10/16/2015,775.98999,778.710022,768.469971,772.27002,772.27002,894490200,Loss,0.479383761
10/19/2015,775.559998,785.549988,775.400024,785.390015,785.390015,863655300,Profit,1.267473442
10/20/2015,784.619995,794.299988,783.27002,788.909973,788.909973,1188289600,Profit,0.546758689
10/21/2015,791.820007,802.140015,790.969971,793.780029,793.780029,1118497900,Profit,0.247533781
10/22/2015,795.969971,796.580017,788.549988,789.51001,789.51001,925942000,Loss,0.811583506
10/23/2015,807.109985,810.409973,797.26001,804.73999,804.73999,1535616900,Loss,0.293639658
10/26/2015,812.419983,814.849976,809.840027,812.900024,812.900024,1211403200,Profit,0.059087788
10/27/2015,806.429993,810.72998,797.580017,810.72998,810.72998,1020915000,Profit,0.533212683
10/28/2015,803.890015,806.190002,793.289978,795.97998,795.97998,905684400,Loss,0.983969803
10/29/2015,794.140015,794.98999,765.340027,765.530029,765.530029,1062727200,Loss,3.602637502
10/30/2015,763.210022,768.039978,759.549988,759.72998,759.72998,1059090900,Loss,0.455974358
11/2/2015,756.460022,764.140015,752.130005,762.409973,762.409973,909717700,Profit,0.786551943
11/3/2015,777.530029,777.530029,777.530029,777.530029,777.530029,0,Same,0
11/4/2015,794.640015,794.640015,794.640015,794.640015,794.640015,0,Same,0
11/5/2015,787.01001,787.01001,787.01001,787.01001,787.01001,0,Same,0
11/6/2015,789.469971,792.679993,783.830017,783.830017,783.830017,605608800,Loss,0.714397533
11/9/2015,767.98999,767.98999,767.98999,767.98999,767.98999,0,Same,0
11/10/2015,754.700012,754.700012,754.700012,754.700012,754.700012,0,Same,0
11/11/2015,756.710022,756.710022,756.710022,756.710022,756.710022,0,Same,0
11/12/2015,759.330017,759.330017,759.330017,759.330017,759.330017,0,Same,0
11/13/2015,754.02002,767.159973,752.590027,762.890015,762.890015,700823400,Profit,1.176360675
11/16/2015,756.47998,756.47998,756.47998,756.47998,756.47998,0,Same,0
11/17/2015,770.950012,770.950012,770.950012,770.950012,770.950012,0,Same,0
11/18/2015,773.369995,773.369995,773.369995,773.369995,773.369995,0,Same,0
11/19/2015,778.059998,778.059998,778.059998,778.059998,778.059998,0,Same,0
11/20/2015,774.549988,787.450012,774.390015,787.450012,787.450012,955950800,Profit,1.665486308
11/23/2015,780.549988,780.549988,780.549988,780.549988,780.549988,0,Same,0
11/24/2015,781.330017,781.330017,781.330017,781.330017,781.330017,0,Same,0
11/25/2015,790.299988,790.299988,790.299988,790.299988,790.299988,0,Same,0
11/26/2015,795.179993,795.179993,795.179993,795.179993,795.179993,0,Same,0
11/27/2015,795.719971,797.929993,782.659973,787.039978,787.039978,624915600,Loss,1.090835133
11/30/2015,755.460022,755.460022,755.460022,755.460022,755.460022,0,Same,0
12/1/2015,785.640015,785.640015,785.640015,785.640015,785.640015,0,Same,0
12/2/2015,784.98999,784.98999,784.98999,784.98999,784.98999,0,Same,0
12/3/2015,783.840027,783.840027,783.840027,783.840027,783.840027,0,Same,0
12/4/2015,777.26001,783.859985,775.929993,777.47998,777.47998,761510300,Profit,0.028300697
12/7/2015,781.22998,781.22998,781.22998,781.22998,781.22998,0,Same,0
12/8/2015,774.01001,780.929993,767.73999,767.73999,767.73999,893855100,Loss,0.810069627
12/9/2015,null,null,null,null,null,null,#VALUE!,#VALUE!
12/10/2015,767.429993,767.429993,767.429993,767.429993,767.429993,0,Same,0
12/11/2015,768.849976,769.22998,751.640015,751.640015,751.640015,764955500,Loss,2.238403009
12/14/2015,748.119995,748.119995,748.119995,748.119995,748.119995,0,Same,0
12/15/2015,756.369995,756.369995,756.369995,756.369995,756.369995,0,Same,0
12/16/2015,773.049988,773.049988,773.049988,773.049988,773.049988,0,Same,0
12/17/2015,790.960022,790.960022,790.960022,790.960022,790.960022,0,Same,0
12/18/2015,778.549988,779.469971,770.859985,770.859985,770.859985,852400700,Loss,0.987734008
12/21/2015,775.450012,775.450012,775.450012,775.450012,775.450012,0,Same,0
12/22/2015,779.150024,779.150024,779.150024,779.150024,779.150024,0,Same,0
12/23/2015,778.27002,780.27002,773.030029,778.109985,778.109985,665741100,Loss,0.020562915
12/28/2015,785.469971,785.469971,785.469971,785.469971,785.469971,0,Same,0
12/29/2015,787.900024,787.900024,787.900024,787.900024,787.900024,0,Same,0
12/30/2015,789.22998,797.669983,789.099976,792.030029,792.030029,957909000,Profit,0.354782392
1/4/2016,782.200012,782.200012,782.200012,782.200012,782.200012,0,Same,0
1/5/2016,789.619995,789.619995,789.619995,789.619995,789.619995,0,Same,0
1/6/2016,802.130005,802.130005,802.130005,802.130005,802.130005,0,Same,0
1/7/2016,785.799988,785.799988,785.799988,785.799988,785.799988,0,Same,0
1/8/2016,784.210022,791.369995,780.809998,790.059998,790.059998,1108408300,Profit,0.745970574
1/11/2016,773.440002,773.440002,773.440002,773.440002,773.440002,0,Same,0
1/12/2016,786.919983,786.919983,786.919983,786.919983,786.919983,0,Same,0
1/13/2016,793.549988,797.380005,791.630005,793.299988,793.299988,0,Loss,0.031504001
1/14/2016,780.700012,791.409973,774.780029,786.419983,786.419983,0,Profit,0.732672078
1/15/2016,788.059998,792.549988,784.219971,784.219971,784.219971,802490100,Loss,0.48727597
1/18/2016,776.219971,776.219971,776.219971,776.219971,776.219971,0,Same,0
